query_number,unnormalized_cardinality,normalized_cardinality
2840,156876,0.5206267914886972
2841,7,0.08468403345319594
2842,1207,0.3088060665120919
2843,30295684,0.7496804734428847
2844,5157653,0.6726290832200018
2845,218616,0.5350690487336026
2846,3972373,0.6612654938332956
2847,383770,0.5595583409891367
2848,6962778,0.6856889956035659
2849,49466,0.4703984800446308
2850,675053,0.5841355913268997
2851,1986,0.3304778515823156
2852,157,0.22004268241037192
2853,711975,0.5864530465348583
2854,214117,0.5341641075073231
2855,911328,0.597196146419486
2856,2905,0.34702859243513684
2857,16171946,0.7223624211428178
2858,28494929,0.7470136684395224
2859,24192514,0.7398903550760166
2860,193,0.22902693232130278
2861,9845,0.4001448324892044
2862,284402,0.5465176734416142
2863,7427233,0.6884992273888141
2864,562741,0.5762163668998684
2865,13272857,0.7137649459327249
2866,39,0.15943448218783599
2867,851242,0.5942278724256326
2868,692200,0.5852272095596163
2869,90768,0.4968154277416628
2870,90,0.19582714692158737
2871,1070,0.3035629300095591
2872,184193,0.5276128260177947
2873,234414,0.538105456044192
2874,118255,0.50832778796286
2875,39,0.15943448218783599
2876,167982,0.5236035399146306
2877,150085,0.518700907396179
2878,466926,0.5680936050375968
2879,26207,0.44275265290369725
2880,29447348,0.7484444731405675
2881,148,0.2174736030692918
2882,65087,0.4823417984290715
2883,1286,0.3115651128400781
2884,706404,0.5861111837338335
2885,132,0.21249458077926903
2886,1437039,0.6170163086191272
2887,4456708,0.6662722105864289
2888,27620,0.4450379913274233
2889,64674,0.4820647752671847
2890,5482738,0.6752890932411579
2891,9358374,0.6985572557422957
2892,38667,0.459679795882901
2893,31278533,0.7510698934168839
2894,3474564,0.6554385348376673
2895,1234719,0.6104126799226345
2896,4,0.06033012269864916
2897,32172330,0.7522960299559606
2898,452271,0.5667058181699623
2899,76521120,0.7900034898380395
2900,3352974,0.6538883324595418
2901,537661,0.5742322825789439
2902,696244,0.5854807181932316
2903,10934723,0.7053319328510865
2904,42638,0.4639341835709659
2905,6989856,0.6858579111702571
2906,30117,0.4488045441272621
2907,263625,0.5432162757847777
2908,457,0.2665400010460479
2909,6886387,0.6852088955462318
2910,65,0.181665094548201
2911,2,0.03016506134932458
2912,672939,0.5839990931748645
2913,1429985,0.6168021607532418
2914,582,0.27706232820472704
2915,327572,0.5526677392406752
2916,1510777,0.6191939699383666
2917,2961356,0.6484832553744042
2918,91293,0.49706641537930046
2919,47507,0.46863994332465425
2920,4565,0.3666985259919282
2921,7847419,0.6908941340113113
2922,260,0.2419952172468502
2923,923,0.2971314902598942
2924,1083160,0.6047134024352459
2925,25738007,0.742585291015141
2926,764239,0.5895358343016315
2927,8,0.09049518404797373
2928,84190,0.4935414662029182
2929,126500,0.5112609239235598
2930,2833992,0.6465701193395271
2931,124888658,0.8113215177743517
2932,337372,0.553950604957117
2933,870812,0.595217043719437
2934,368988,0.5578489461091947
2935,1245303,0.6107841344722119
2936,3832177,0.6597018306072685
2937,5971544,0.6790056540783217
2938,36089,0.4566770550085643
2939,4774075,0.6692658754749602
2940,1901317,0.6291999730298319
2941,2651872,0.6436795660823583
2942,2590363,0.6426582718966369
2943,487301,0.5699523537420578
2944,304780,0.549529251336722
2945,15622776,0.7208589201679073
2946,975999,0.6001797507834331
2947,1849,0.32736721844653294
2948,714,0.28595815324255414
2949,634440,0.5814353042196884
2950,353,0.255302731951229
2951,178,0.2255059575762981
2952,28309561,0.7467296396334014
2953,2490953,0.640955258617387
2954,57605,0.4770274573235238
2955,163162,0.522336560470545
2956,8078409,0.6921566310329189
2957,69,0.1842640149925631
2958,238072,0.5387793199289341
2959,14989341,0.7190576476005219
2960,760286,0.5893101496707588
2961,27595063,0.7456171763593273
2962,382937,0.5594637772815327
2963,140394913,0.816414834112521
2964,2965944,0.6485506267375477
2965,410873,0.5625281091034284
2966,514,0.27165521701541684
2967,868655,0.5951091135344992
2968,29251877,0.7481546318062982
2969,85531548,0.7948479583043582
2970,631654,0.5812437795994376
2971,1,0.0
2972,465,0.2672952301410478
2973,405134,0.5619159585468403
2974,1832689,0.6276001056387076
2975,191,0.228573605467839
2976,75270,0.488667579289461
2977,32334029,0.7525142097171368
2978,255850,0.5419134782571833
2979,5273639,0.6735969021552982
2980,24,0.13830567511860634
2981,12,0.10814061376928175
2982,1462951,0.617794031256609
2983,627390,0.5809490072816839
2984,19331237,0.7301281346481502
2985,14953880,0.7189545706851919
2986,9685,0.3994317558590549
2987,12901308,0.7125293365944215
2988,14606001,0.7179302066308852
2989,427851,0.5642902293304473
2990,22515,0.43614452155359323
2991,469589,0.5683410999903812
2992,1530348,0.6197541059420926
2993,18087,0.42661437289568
2994,148704378,0.8189172208073899
2995,1008131,0.6015894107062774
2996,426377,0.5641400421516245
2997,185406,0.5278984800245909
2998,25360,0.441322905383439
2999,299430,0.548758550250444
3000,624865,0.580773506948966
3001,193456,0.5297481274411622
3002,11778970,0.708568544853774
3003,3240229,0.6523998218726103
3004,289583,0.5473033315407875
3005,18590534,0.7284278584358234
3006,1457490,0.6176312767610387
3007,579993,0.5775304899901976
3008,67755,0.48409010492380083
3009,1879357,0.6286944083364875
3010,250,0.24028837164231745
3011,100359,0.5011867772865366
3012,21476462,0.7347078662773107
3013,589798,0.5782600453301657
3014,130700,0.5126823545906358
3015,116,0.20687141745052523
3016,366430,0.5575462012455015
3017,20,0.13037122612964677
3018,7993626,0.691697485158576
3019,76,0.18846911674915873
3020,106230,0.5036609532937919
3021,3785490,0.6591683874244354
3022,4830689,0.669778915111937
3023,3852,0.35930787006915116
3024,33004718,0.7534076682138388
3025,34983350,0.7559414180377159
3026,274387,0.5449575521598996
3027,260,0.2419952172468502
3028,137665,0.5149417983363004
3029,169323515,0.8245681992342698
3030,68317,0.48444958826074297
3031,6,0.07797555241995716
3032,13421216,0.7142486862362019
3033,169167,0.523909459308688
3034,317,0.25062155655514307
3035,4225570,0.6639545542416234
3036,5776641,0.677561557153904
3037,5902323,0.6784982436875675
3038,3993953,0.6615012717768313
3039,299349,0.5487467761643144
3040,29932,0.44853639519591815
3041,706355,0.5861081649171248
3042,197655154,0.8313011384166458
3043,101685095,0.8023765443127638
3044,230,0.2366596887022527
3045,246,0.2395864373214585
3046,12327,0.4099291303145254
3047,2,0.03016506134932458
3048,13148,0.41273513334524076
3049,3114715,0.650680545597244
3050,890676,0.5961985976702558
3051,180923,0.5268332880951125
3052,835488,0.5934149171600183
3053,230743,0.5374185416963106
3054,71138,0.4862104975815979
3055,371661,0.5581630672391613
3056,108624,0.5046308096675202
3057,208,0.23228423651450172
3058,4342301,0.6651404565325677
3059,12670688,0.7117443669507856
3060,4455061,0.6662561249432417
3061,35459,0.4559106417255151
3062,148494,0.5182371148351993
3063,38,0.15830405539983414
3064,7146129,0.6868201531818987
3065,6584,0.38263622033577865
3066,62990352,0.7815353391444091
3067,1952144,0.6303480670203759
3068,206587,0.5326060859385806
3069,218974,0.5351402560276319
3070,4131893,0.66297892356395
3071,2740995,0.6451180942706913
3072,376026,0.5586712010575065
3073,8,0.09049518404797373
3074,3,0.04781049107063258
3075,3523328,0.656045058661312
3076,2209262,0.6357326825969353
3077,203,0.23122532820507202
3078,23,0.1364535239219305
3079,1140327,0.6069516868788708
3080,11,0.10435396700998731
3081,26798924,0.7443431518910697
3082,513284,0.5722130473182245
3083,67142,0.48369458358417383
3084,1631604,0.6225422984926976
3085,37,0.15714348037064269
3086,1797897,0.6267659929871519
3087,3195488,0.6517947255794523
3088,70,0.18489019823351818
3089,36774,0.4574953409044489
3090,204771,0.5322218416106821
3091,356359,0.5563333768711153
3092,580,0.27691252088152285
3093,506,0.2709725522812424
3094,1139862,0.6069339371852845
3095,312349,0.5505968132602702
3096,11655750,0.708110894096415
3097,7286993,0.6876696510069985
3098,59769,0.47863234009094324
3099,77598020,0.7906116733131116
3100,637796,0.5816649000658378
3101,49,0.1693680669063919
3102,513282,0.5722128777471129
3103,754308,0.5889666149151929
3104,440180,0.565526548410248
3105,1349045,0.6142664392181078
3106,2240,0.3357155049801411
3107,148,0.2174736030692918
3108,325,0.25170619797919863
3109,61668,0.4799935280128165
3110,581509,0.5776440925803611
3111,512202,0.5721212126981273
3112,5502,0.3748232222102809
3113,3888,0.3597127007504612
3114,3770262,0.6589929692815459
3115,4220379,0.6639010594652394
3116,7337358,0.6879694034289223
3117,183352,0.527413669289945
3118,795884,0.5913015247953766
3119,4982266,0.6711234646001838
3120,873,0.294707757926035
3121,36140,0.4567385114477813
3122,736983,0.5879554100899756
3123,203578815,0.8325862262352206
3124,6809,0.3840985802013819
3125,11889,0.4083546841465183
3126,28996,0.4471537860602907
3127,426142,0.5641160498145694
3128,340871,0.5543996306820618
3129,4491,0.36598729000987984
3130,13215406,0.7135761669935958
3131,1814,0.3265355445119502
3132,2907802,0.64768904251579
3133,3477390,0.6554739161582964
3134,24058339,0.7396483210218171
3135,21399133,0.7345508873155077
3136,16431,0.4224355210064199
3137,88632,0.49577907385499204
3138,2276,0.33640935645332065
3139,270,0.24363763799221996
3140,129298,0.5122130109223331
3141,2260728,0.6367348535325923
3142,428945,0.5644013638241318
3143,33191299,0.7536529952743602
3144,1039,0.3022834746373964
3145,13,0.1116239911172034
3146,174,0.22451684717183323
3147,23184,0.4374187849136899
3148,1133559,0.6066926260848812
3149,35753085,0.7568885793629092
3150,20233,0.4314937861247553
3151,314429,0.550885654986946
3152,977143,0.6002307309209409
3153,3069,0.34941858479067
3154,11552234,0.7077226707103551
3155,5832,0.37735813047176925
3156,2876300,0.6472150022577331
3157,1717654,0.6247789926550645
3158,155,0.2194847390704152
3159,96662936,0.8001722775784214
3160,14132871,0.7164971651671033
3161,78892,0.49071289233051296
3162,3565,0.3559382629923457
3163,252922,0.5414125662841415
3164,613,0.27932072362822746
3165,3520875,0.6560147494629288
3166,492330,0.5703991727896608
3167,16,0.12066024539729832
3168,6444458,0.6823224541817052
3169,19988,0.4309636012434113
3170,57926058,0.7778878286854135
3171,43734,0.46503869353223243
3172,1285877,0.6121794445907751
3173,5684839,0.6768644019444425
3174,7480894,0.688812517221687
3175,5,0.07004110343099762
3176,91923,0.497365702212767
3177,1325,0.3128652787779453
3178,2056564,0.6326157705050744
3179,2214440,0.6358345617037212
3180,2146275,0.6344739072126124
3181,1425,0.3160316919831374
3182,3,0.04781049107063258
3183,1070004,0.6041815870380138
3184,54358,0.47450259148379303
3185,4155104,0.663222708324286
3186,68,0.18362869006805022
3187,773674,0.5900698134921608
3188,23931879,0.7394189649681439
3189,12817356,0.7122452223996695
3190,715973,0.5866967379778711
3191,1095537,0.605207863358136
3192,107065,0.5040016883098296
3193,2624056,0.6432206760873188
3194,6907,0.38472047186790553
3195,33938,0.45400269246759695
3196,276,0.24459413769121222
3197,4006970,0.6616428772190959
3198,89371025,0.796758930619448
3199,304,0.24879923944780788
3200,75703,0.48891721030852847
3201,3546103,0.6563254626426464
3202,14841,0.4180063252954361
3203,22,0.1345190283593119
3204,1133,0.30605266562476025
3205,12513,0.41058087607866894
3206,959206,0.59942444821869
3207,22645,0.43639507441459446
3208,33357042,0.7538697694820915
3209,3556278,0.6564501549027147
3210,28,0.1450141561518451
3211,41218,0.46246015987044975
3212,18421274,0.7280298192666499
3213,8400386,0.6938574708790929
3214,4350874,0.6652262913108514
3215,39147744,0.7608360226831686
3216,3556772,0.6564561996734773
3217,1068192,0.6041078272717058
3218,1524289,0.619581462271244
3219,61,0.17890105563431438
3220,200375,0.5312774069439908
3221,7,0.08468403345319594
3222,6,0.07797555241995716
3223,70,0.18489019823351818
3224,56,0.17517921750116972
3225,5677299,0.6768066428870063
3226,968365,0.599838018850366
3227,33504202,0.7540613382805474
3228,26428454,0.7437373456645147
3229,210693,0.5334625598528496
3230,18582774,0.7284096890910893
3231,613412,0.5799684574454128
3232,4665625,0.6682658772704799
3233,991065,0.6008463989864944
3234,23920,0.4387788638674298
3235,404973,0.5618986606921537
3236,165885,0.5230568520993134
3237,265720,0.5435607496095424
3238,2921592,0.6478949397032362
3239,12599,0.41087895247971173
3240,166,0.22246851690026787
3241,27,0.14343147321189775
3242,139011,0.5153652323540407
3243,72027,0.486750977090198
3244,466814,0.5680831650301471
3245,1102723,0.6054923870595764
3246,4194715,0.6636356139030688
3247,227154,0.5367363234958871
3248,13,0.1116239911172034
3249,1133097,0.6066748856151505
3250,23900796,0.7393624052719516
3251,922,0.2970843152044164
3252,1880278,0.6287157300793957
3253,17540885,0.7258986184147228
3254,37163804,0.7585727082563561
3255,11002255,0.7055998761694083
3256,41,0.16161088490150138
3257,803,0.291070404570159
3258,25917809,0.7428882513647543
3259,53439,0.4737605501348234
3260,29857,0.44842721372296357
3261,37761,0.4586479738566638
3262,2319,0.33722388135335984
3263,47493236,0.7692458272694593
3264,349,0.25480678374146476
3265,4141648,0.6630815465858725
3266,4697311,0.6685604318427862
3267,645461,0.5821847912219827
3268,286745,0.5468747288142987
3269,141096,0.5160131187573521
3270,32592,0.4522415457058967
3271,7209513,0.6872044515968568
3272,4102777,0.6626711749764199
3273,187,0.22765253437938834
3274,18814984,0.7289501318226834
3275,905,0.2962744147253421
3276,62558,0.4806171101748323
3277,235890,0.5383786165186596
3278,112,0.20534427885049425
3279,10499,0.40294381265291046
3280,1080314,0.6045989059346241
3281,40,0.16053628747897136
3282,44225118,0.766143167705225
3283,567061,0.5765491737614559
3284,33132092,0.7535752963160901
3285,1148612,0.6072667292286165
3286,279,0.24506461778068273
3287,6,0.07797555241995716
3288,440237,0.5655321834266441
3289,856632,0.5945025626015897
3290,964948,0.5996841849656365
3291,8057780,0.692045358957632
3292,1,0.0
3293,13954,0.4153243627651433
3294,23857,0.43866409326202044
3295,367780,0.5577062390961762
3296,9,0.09562098214126516
3297,4208825,0.6637817555165253
3298,2517499,0.6414165851025082
3299,132,0.21249458077926903
3300,5347617,0.6742031392127271
3301,646364,0.5822456317372675
3302,17472801,0.7257293731504906
3303,1466736,0.6179064797520718
3304,9391,0.3980902173185965
3305,10592,0.4033276059089813
3306,170354,0.5242137541532931
3307,1684318,0.623926078344638
3308,4536,0.3664211817837
3309,1403923,0.6160016945783378
3310,95,0.1981800974815072
3311,890676,0.5961985976702558
3312,12,0.10814061376928175
3313,480383,0.5693301062659294
3314,5441062,0.6749570282098802
3315,221322,0.535604414430465
3316,453746,0.5668475165238012
3317,2246327,0.6364567477507027
3318,27,0.14343147321189775
3319,8627,0.3943974154744295
3320,1155,0.30688959496481344
3321,5454222,0.6750621581199293
3322,1355150,0.6144629367719024
3323,3009431,0.6491840743416323
3324,229,0.23647006319780198
3325,5213346,0.6730964877771715
3326,191283,0.5292565330943023
3327,2128882,0.6341198009787783
3328,298904262,0.8493005669728936
3329,86217,0.4945768361378423
3330,848756,0.5941005919554442
3331,3306547,0.6532815354772096
3332,109827984,0.8057290130091698
3333,314761,0.5509315816678129
3334,243161,0.5396997737122933
3335,22,0.1345190283593119
3336,2795378,0.6459730832873309
3337,2626961,0.6432688277739839
3338,123220,0.5101176396179464
3339,1496538,0.6187818604986958
3340,2559703,0.6421401007408117
3341,7252396,0.6874625406331593
3342,12670688,0.7117443669507856
3343,32614206,0.7528896808637303
3344,22901284,0.7375033271347625
3345,125,0.21012331029299292
3346,29173,0.44741863104698315
3347,6631699,0.6835688593998518
3348,440596,0.5655676573842973
3349,2476862,0.6407083783877513
3350,1841514,0.6278091609228185
3351,1350,0.3136787414232176
3352,373,0.2577010789672313
3353,10411010,0.703196046237313
3354,134361,0.5138845920711101
3355,1577142,0.6210648624063259
3356,9201261,0.697820435052495
3357,2553391,0.6420326542635217
3358,28,0.1450141561518451
3359,161634,0.5219270880708156
3360,12633648,0.7116169623562466
3361,102610978,0.8027710087107456
3362,496586,0.5707737606034083
3363,1315627,0.6131748274374221
3364,53935,0.47416261338675747
3365,6412,0.38148421934964705
3366,142632403,0.8171029325083748
3367,18542875,0.7283161491975382
3368,4710859,0.6686857687804524
3369,1,0.0
3370,14,0.11484909480252052
3371,141014,0.515987819712138
3372,35576913,0.7566736111215832
3373,32326,0.4518849076504985
3374,20,0.13037122612964677
3375,187477,0.5283818956990681
3376,1,0.0
3377,4974879,0.6710588929188704
3378,4008037,0.6616544641725812
3379,765105,0.5895851200666824
3380,55514383,0.7760371753947948
3381,27607955,0.7456375030290504
3382,6,0.07797555241995716
3383,3275,0.35224584319912305
3384,17164157,0.7249537721896306
3385,13555184,0.7146809306597302
3386,54763,0.4748256323213731
3387,6333531,0.6815668498910232
3388,46,0.16661858527125506
3389,159913,0.5214612346349775
3390,13662,0.41440402549314015
3391,1073,0.3036847751225188
3392,65,0.181665094548201
3393,1275210,0.6118169268854957
3394,13141590,0.7133324058493025
3395,1548,0.3196347140631808
3396,193,0.22902693232130278
3397,1799,0.32617418911928825
3398,4747,0.36839987133511554
3399,3227923,0.6522342273508965
3400,106939,0.5039504426072247
3401,57873844,0.7778485833947512
3402,41269,0.4625139736468768
3403,632,0.28064911704942724
3404,3,0.04781049107063258
3405,15858059,0.7215094408969069
3406,1800972,0.6268403613010012
3407,1747236,0.6255221099707574
3408,1017,0.30135209895589216
3409,626775,0.5809063268089206
3410,3093512,0.6503832830730808
3411,10771,0.40405691176682595
3412,725315,0.5872609000967751
3413,23684263,0.7389663414026295
3414,33203,0.4530498400709281
3415,10678683,0.7043008022601822
3416,52166,0.47271131286907964
3417,125546073,0.8115500012498251
3418,1,0.0
3419,30020,0.44866415318160985
3420,1422065,0.6165604600519536
3421,319220,0.5515437588509448
3422,3134565,0.6509570109647458
3423,185222,0.5278552696152827
3424,2439190,0.6400413881798026
3425,6178,0.37986632972189915
3426,34034,0.45412562029911224
3427,86920,0.49493024429642274
3428,80,0.19070134882829592
3429,1481671,0.6183473697590289
3430,4596147,0.6676129420183569
3431,5274900,0.6736073069022704
3432,1,0.0
3433,11677412,0.708191698276429
3434,76829516,0.7901785278967186
3435,451359,0.5666179739698713
3436,481190,0.569403152885728
3437,729828,0.5875308416851811
3438,540416,0.574454706511666
3439,2217,0.33526634836057934
3440,1478437,0.6182522783288509
3441,416730,0.5631440927266002
3442,93378056,0.7986676666029026
3443,11972882,0.7092791455095099
3444,283161,0.5463273610155749
3445,16,0.12066024539729832
3446,2818289,0.6463283124051363
3447,1659899,0.6232905280991786
3448,1136394,0.6068013299963452
3449,18841902,0.729012348556274
3450,34740,0.4550191405922147
3451,142804015,0.8171552620667819
3452,2637449,0.643442229052541
3453,424419,0.5639397348584024
3454,700,0.28509636301384034
3455,18921201,0.7291951204549614
3456,165,0.2222055615116175
3457,838903,0.5935924354790421
3458,160,0.22086641017762051
3459,492,0.26975149867078313
3460,1276334,0.6118552686437789
3461,17555966,0.7259360183423905
3462,9306,0.39769452398170735
3463,378985,0.5590123175026961
3464,133677,0.5136624814005613
3465,1032553,0.6026310922029651
3466,271896,0.5445606643140639
3467,7,0.08468403345319594
3468,46358618,0.7681935341766144
3469,1173231,0.6081896460939521
3470,1487,0.3178851156461345
3471,5,0.07004110343099762
3472,853271,0.5943314798033271
3473,1861076,0.6282690154000375
3474,2974409,0.6486746558827656
3475,33,0.15216445808061987
3476,26445592,0.7437655571761153
3477,105,0.20253562795482616
3478,51936,0.4725190133416504
3479,448902,0.5663804286131452
3480,169457,0.5239839992619477
3481,2572,0.3417301741894027
3482,25,0.14008220686199524
3483,34507765,0.7553457361480965
3484,3084520,0.6502566009891406
3485,1412908,0.6162793252925235
3486,2443120,0.6401114491327928
3487,169,0.2232479822344068
3488,5,0.07004110343099762
3489,666601,0.5835872721295303
3490,529044,0.5735291617607913
3491,32894838,0.7532625421847893
3492,73,0.18671643756017167
3493,281551,0.546079214155763
3494,2,0.03016506134932458
3495,9946,0.4005890198051297
3496,6,0.07797555241995716
3497,206884,0.5326686061182052
3498,15390968,0.7202083546247081
3499,355007,0.5561679550270143
3500,30,0.1480166558509548
3501,826337,0.5929356293268003
3502,139004,0.5153630408687541
3503,54,0.17359653456122232
3504,5,0.07004110343099762
3505,9,0.09562098214126516
3506,856871,0.5945147026881179
3507,1049002,0.6033189036474944
3508,504867,0.5714934926809064
3509,447190,0.5662141407945488
3510,334161,0.5535344213177057
3511,246,0.2395864373214585
3512,84567,0.4937359077303053
3513,207836,0.5328684042756898
3514,4582748,0.6674858872287802
3515,14,0.11484909480252052
3516,3902663,0.6604950116040903
3517,480316,0.5693240361608067
3518,209733506,0.8338824164945626
3519,1125,0.30574429243425805
3520,108,0.2037615959105469
3521,85,0.19333967080039868
3522,1158588,0.6076430711964795
3523,17397,0.4249216728123941
3524,667562,0.583649965745314
3525,4933,0.3700725009880389
3526,377510,0.5588426122611329
3527,2433637,0.6399422009830982
3528,397756,0.5611161177087272
3529,593926,0.5785635740174605
3530,776877,0.5902496095844623
3531,899606,0.5966327502271763
3532,610,0.2791072204146366
3533,152000095,0.8198711939797734
3534,1996151,0.6313182170515638
3535,3557259,0.656462157967852
3536,128718,0.5120173559747527
3537,76340,0.4892818670868378
3538,662748,0.5833349996013915
3539,84731145,0.7944387907801439
3540,2133735,0.6342188939644372
3541,1240286,0.6106084537451697
3542,534227,0.5739534387001594
3543,94920580,0.799380689076365
3544,10016244,0.7015137883464084
3545,35426350,0.7564890461200628
3546,677541,0.5842956916309755
3547,330,0.2523706228609421
3548,9749,0.3997183901156599
3549,224904,0.5363031112818875
3550,115593,0.5073369516856856
3551,4459752,0.666301924574651
3552,3868,0.35948825990014677
3553,1647418,0.6229620666768536
3554,30412601,0.7498480985171792
3555,1,0.0
3556,221,0.23492255848660443
3557,260,0.2419952172468502
3558,19524378,0.7305607809669346
3559,11500144,0.7075259961844975
3560,3793414,0.6592593885924599
3561,19,0.12813899405050955
3562,50863139,0.7722291048135185
3563,919259,0.5975732399146004
3564,1813580,0.6271439616259298
3565,13255,0.41308786271877795
3566,768663,0.5897870291224289
3567,18220542,0.727553001187009
3568,12467749,0.7110417066347925
3569,5688,0.37627009919069243
3570,29080426,0.7478988080345695
3571,19,0.12813899405050955
3572,8393,0.39320069584361617
3573,22876,0.4368367594256211
3574,1193170,0.6089230345314847
3575,110494657,0.8059923814974441
3576,947534,0.5988916436087852
3577,1446,0.3166683446977502
3578,79754,0.4911858161198206
3579,9733,0.3996469083471333
3580,31,0.14944363563941757
3581,877154,0.5955328377454691
3582,12463027,0.7110252212556873
3583,39587,0.46070311252973223
3584,12670688,0.7117443669507856
3585,21345,0.4338221643055954
3586,20868520,0.7334581863778709
3587,635,0.28085520575856526
3588,756656,0.5891018698354452
3589,37,0.15714348037064269
3590,977911,0.6002649218760258
3591,353326,0.5559613980823528
3592,487854,0.5700017120511723
3593,7073920,0.6863781730795147
3594,22910089,0.7375200559353818
3595,714093,0.5865823156535365
3596,4840920,0.6698709872574605
3597,343816,0.5547740037882665
3598,1873,0.3279284597694924
3599,2,0.03016506134932458
3600,737879,0.5880082869216177
3601,3205151,0.6519261262930067
3602,24500,0.43982149989803393
3603,6,0.07797555241995716
3604,36060,0.4566420704456168
3605,350,0.2549313016645158
3606,3144,0.3504693114557341
3607,2287668,0.637250382589587
3608,4,0.06033012269864916
3609,610,0.2791072204146366
3610,10534,0.403088648469057
3611,4660042,0.6682137702160406
3612,12332811,0.7105681348551142
3613,289861,0.5473450897731486
3614,30132403,0.7494452900723343
3615,11855025,0.7088486369655951
3616,102,0.2012741197893582
3617,13658,0.4143912820129856
3618,1,0.0
3619,10,0.10020616478032222
3620,4204012,0.6637319609240828
3621,1220136,0.6098956271311713
3622,229269,0.5371396480910541
3623,223678,0.5360652309935987
3624,4168498,0.6633627663857821
3625,447516,0.5662458544290784
3626,14,0.11484909480252052
3627,68225,0.4843909433431027
3628,5955482,0.6788884408936994
3629,14543460,0.7177434638996413
3630,1381,0.3146667651977765
3631,3455739,0.6552021102840582
3632,7439807,0.6885728409447784
3633,22923,0.4369260798468362
3634,597627,0.5788339174755858
3635,56981,0.47655347071571114
3636,432321,0.5647425379651515
3637,2317023,0.637805258951201
3638,97576,0.49996292788668606
3639,1848829,0.6279816878602569
3640,425568,0.5640573915838638
3641,11162,0.4056087036620433
3642,2897862,0.6475400228247487
3643,32,0.1508253067466229
3644,9,0.09562098214126516
3645,1,0.0
3646,3391838,0.6543898558611676
3647,701474,0.5858063995549235
3648,137115,0.5147675827937255
3649,6,0.07797555241995716
3650,3993612,0.6614975560077089
3651,5,0.07004110343099762
3652,3305397,0.6532663971661217
3653,9369020,0.698606734399925
3654,301491,0.5490570686199894
3655,2350927,0.6384374394988683
3656,5362,0.3737015368071467
3657,3274373,0.652856005016255
3658,8342,0.3929354463573609
3659,12378355,0.7107285506663712
3660,167360,0.5234420997171634
3661,1724615,0.6249550021787028
3662,538,0.27364121869460944
3663,347213,0.5552018734751133
3664,2,0.03016506134932458
3665,26023,0.44244602735289956
3666,7092,0.3858707655815469
3667,31,0.14944363563941757
3668,225632,0.5364437519775433
3669,41,0.16161088490150138
3670,1287,0.31159894026845586
3671,950694,0.5990365367594414
3672,345572,0.5549957062313323
3673,62892,0.48084884194270344
3674,3,0.04781049107063258
3675,8685,0.3946890178935656
3676,20122661,0.7318743037819923
3677,39114,0.4601800003080412
3678,48,0.1684707364679309
3679,657,0.28233741970143683
3680,19273089,0.7299970330809508
3681,104236,0.5028363122453399
3682,5697,0.3763389039234702
3683,6626,0.38291295061653474
3684,2,0.03016506134932458
3685,592024,0.5784239843562982
3686,143,0.2159779581271907
3687,9,0.09562098214126516
3688,4737678,0.6689328205256064
3689,2650231,0.6436526278445655
3690,3403022,0.6545331161376846
3691,1274246,0.6117840160974867
3692,487278,0.5699502996517444
3693,1527068,0.6196607314561554
3694,45200582,0.7670926237663445
3695,298798,0.5486665986587974
3696,1051,0.3027832196629952
3697,221,0.23492255848660443
3698,11523,0.4069939079603141
3699,10,0.10020616478032222
3700,640693,0.5818621246233193
3701,6323,0.38087593467412195
3702,7,0.08468403345319594
3703,88290,0.49561082444328547
3704,3102069,0.6505034952651066
3705,82939,0.4928899543011325
3706,488102,0.5700238292539308
3707,19177847,0.72978144178348
3708,21110285,0.7339594623716047
3709,153,0.2189195495106662
3710,1166037,0.6079219755569456
3711,67765592,0.7847154019665131
3712,6,0.07797555241995716
3713,260794,0.5427464093546857
3714,29863915,0.749055786066874
3715,2990111,0.6489037897181509
3716,30,0.1480166558509548
3717,158114582,0.8215875316721906
3718,63900629,0.7821597335628201
3719,1361887,0.6146787512778278
3720,8,0.09049518404797373
3721,695,0.28478439763192875
3722,519008,0.5726956728153733
3723,446436,0.5661407021926347
3724,1160088,0.6076993778867905
3725,514,0.27165521701541684
3726,2342,0.3376533792147397
3727,30086,0.44875972614024634
3728,1876865,0.6286366645050112
3729,299235,0.5487301998298869
3730,1,0.0
3731,6485719,0.6826001987030641
3732,99705,0.5009022531623628
3733,6190465,0.6805725413866258
3734,275248,0.5450938967385092
3735,305766,0.5496698132466803
3736,430,0.26388977400358865
3737,70640,0.4859047725273437
3738,120910,0.5092940468241861
3739,5912738,0.6785749678517676
3740,4208328,0.6637766162645049
3741,39425,0.4605246564634481
3742,4637194,0.6679998735788808
3743,8718956,0.6954773279373417
3744,3,0.04781049107063258
3745,4483330,0.6665313964708045
3746,12359600,0.7106625631011809
3747,20,0.13037122612964677
3748,245057,0.540037788325699
3749,804424,0.5917660049516241
3750,69391,0.48512842081886615
3751,461861,0.5676189518799382
3752,9192653,0.6977797029445589
3753,1490229,0.6185980084064232
3754,120417,0.5091162392090948
3755,2304,0.3369414729358618
3756,3,0.04781049107063258
3757,718296,0.5868377083107704
3758,1734348,0.6251999145372572
3759,2353753,0.6384897213393987
3760,89748,0.49632361719265494
3761,3713124,0.658328394166928
3762,25739143,0.7425872117728481
3763,1107102,0.6056648621489631
3764,5993773,0.6791673521958952
3765,2020,0.331216583983632
3766,3379185,0.6542272079567713
3767,463868,0.5678076523280624
